+----------+---------------+---------------+
|session_id|min_final_price|max_final_price|
|5286      |40.36          |50.36          |
|9021      |17.89          |57.89          |
|7532      |22.32          |62.32          |
|4938      |19.83          |59.83          |
|5699      |20.86          |60.86          |
|7444      |31.87          |71.87          |
|5199      |44.17          |74.17          |
|8221      |42.18          |42.18          |
|5737      |16.29          |56.29          |
|8042      |42.69          |42.69          |
|2497      |33.79          |53.79          |
|4534      |28.32          |38.32          |
|3084      |20.65          |60.65          |
|6397      |25.44          |45.44          |
|8477      |17             |57             |
|1859      |16.66          |56.66          |
|7804      |25.77          |65.77          |
|6355      |43.31          |73.31          |
|2729      |24             |44             |
|7095      |29.74          |69.74          |
|4121      |26.17          |66.17          |
|3414      |34.71          |74.71          |
|7967      |20.45          |60.45          |
|7675      |37.14          |67.14          |
|9577      |25.53          |55.53          |
|5575      |42.31          |72.31          |
|4939      |58.09          |58.09          |
|3763      |15.17          |55.17          |
|2718      |27.11          |67.11          |
|1035      |18.14          |58.14          |
|9934      |17.25          |57.25          |
|5835      |26.39          |66.39          |
|3361      |30.06          |70.06          |
|9128      |31.22          |71.22          |
|4220      |28.7           |68.7           |
|3184      |31.42          |71.42          |
|4293      |31.59          |61.59          |
|247       |30.99          |70.99          |
|8590      |24.75          |64.75          |
|4560      |30.96          |70.96          |
|7648      |28.05          |68.05          |
|1182      |40.3           |50.3           |
|9981      |28.01          |48.01          |
|8004      |23.31          |43.31          |
|5726      |19.96          |59.96          |
|411       |29.26          |69.26          |
|2186      |17.7           |57.7           |
|3267      |29.23          |49.23          |
|5667      |16.23          |36.23          |
|4972      |21.77          |61.77          |
|4779      |25.31          |65.31          |
|3387      |30.87          |40.87          |
|1454      |29.61          |69.61          |
|316       |43.9           |73.9           |
|3065      |15.72          |35.72          |
|7625      |73.01          |73.01          |
|256       |30.64          |70.64          |
|7926      |22.17          |42.17          |
|9767      |42.69          |72.69          |
|8106      |25.08          |35.08          |
|7525      |20.76          |60.76          |
|3145      |24.84          |64.84          |
|6351      |33.19          |33.19          |
|5491      |31.45          |41.45          |
|4415      |15.33          |55.33          |
|7558      |33.52          |73.52          |
|5535      |44.27          |74.27          |
|8759      |31.98          |71.98          |
|3148      |16.5           |26.5           |
|5977      |31.01          |61.01          |
|3502      |52.43          |72.43          |
|1526      |21.25          |61.25          |
|5459      |30.25          |70.25          |
|3850      |31.63          |71.63          |
|3106      |32.29          |72.29          |
|2253      |35.59          |65.59          |
|4757      |41.8           |71.8           |
|7084      |28.22          |58.22          |
|4994      |28.89          |58.89          |
|1541      |26.69          |66.69          |
|1531      |33.06          |73.06          |
|5274      |28.49          |58.49          |
|8082      |34.64          |74.64          |
|5458      |65.85          |65.85          |
|4014      |31.52          |41.52          |
|3797      |42.94          |72.94          |
|2607      |29.51          |69.51          |
|1671      |28.27          |48.27          |
|9811      |34.15          |54.15          |
|6683      |23.16          |63.16          |
|1274      |15.57          |55.57          |
|426       |25.4           |45.4           |
|7055      |21.15          |31.15          |
|4441      |39.19          |59.19          |
|2822      |26.32          |46.32          |
|8785      |27.96          |47.96          |
|6181      |17.92          |57.92          |
|8935      |25.73          |65.73          |
|6793      |35.95          |65.95          |
|971       |31.6           |51.6           |
|2342      |37.54          |67.54          |
|1759      |28.28          |58.28          |
|1707      |18.11          |58.11          |
|5392      |32.55          |42.55          |
|941       |32.33          |42.33          |
|2761      |16.73          |36.73          |
|6885      |41.64          |71.64          |
|7082      |34.22          |34.22          |
|2433      |39.01          |69.01          |
|9245      |30.09          |50.09          |
|135       |16.07          |56.07          |
|4752      |24.08          |64.08          |
|5137      |30.92          |70.92          |
|2795      |42.8           |62.8           |
|1169      |26.98          |66.98          |
|1138      |17.59          |37.59          |
|4724      |25.39          |45.39          |
|9935      |16.27          |56.27          |
